,text,classification
3689,"Bom seria se todo Brasil tivesse a mesma educação oferecida em Brasília. Aliás, tudo que é oferecido em Brasília. Só temos as raspas. Eu torço por uma educação melhor em todos os estados. 🚩",False
3690,Amo demais 😍😍👏👏🇧🇷🇧🇷,False
3691,Meu filho estuda no CMB!! O melhor colégio com o melhor ensino de Brasília!!!,False
3692,Parabéns 👏👏👏🙏🙏🇧🇷🇧🇷🤔😘😍,False
3693,"Lindos alunos, Deus os abençoe. Futuro do Brasil 🇧🇷🇧🇷🇧🇷💚💖",False
3694,"O povo polonês é um grande exemplo de coragem e lealdade para o mundo. Um povo muito amigável, gentil. Foi uma ótima experiência conviver com alguns poloneses.",False
3695,Meu filho tirou foto contigo!!! Obrigada pela atenção!!!,False
3696,Parabéns esse. Alunos👏👏,False
3697,"Parabéns a todos, lindos!",False
3698,Lindo,False
3699,"Abra um colégio militar em São Gabriel da Cachoeira, na cabeça do Cachorro!! Precisa muito!!!",False
3700,Obrigada! Os alunos amaram! 🇧🇷,False
3701,🇧🇷🇧🇷🇧🇷🇧🇷 vamos Brasil!!!! Muito lindo.,False
3702,Sérgio Moro 👏🏻,False
3703,Segue ai amigos @nataliagontijopsi,False
3704,Postura 🇧🇷❤️,False
3705,Que diferença Deputado Eduardo de vc pra seu irmão Flávio se dependesse de mim vc seria o embaixador do Estados Unidos 👏,False
3706,Que bonitinhos!,False
3707,Faz toda diferença,False
3708,Lindos👍,False
3709,Creio que ainda vou ver 90% das escolas passar para a administração militar. Ordem e progresso .,False
3710,Precisamos de muitos colégios assim no Brasil...Parabéns,False
3711,Futuro,False
3712,"Orgulho do CPM, já estudei em um colégio militar no interior da Bahia, e os valores que a corporação passa para vc e sua família é algo extraordinário! 👏🏻 @bolsonarosp",False
3713,Que exemplo !👏👏👏,False
3714,#EduardoEmbaixadorSIM👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷,False
3715,Futuro presidente do Brasil.,False
3716,@bolsonarosp traz colégio militar pra Resende 🙏🏻,False
3717,Tomara que tenha aprendido que o nazismo era de direita.,False
3718,Relembrando com carinho de Qdo minhas filhas (2) estudaram no CMBH. melhor escola de BH.,False
3719,Quem tirou essa foto estourou no ISO legal rsrs ..mas a iniciativa é espetacular 👏👏👏 parabenß,False
3720,Muito legal👏👏👏,False
3721,@bolsonarosp 👉👉👉 opinião!!! Se pegarmos todo mês do contribuinte 1 real da luz /água/gás ... já teríamos milhões todos os meses ( para nossa Amazônia!!!) 👍🇧🇷😳todos os brasileiros estariam contribuindo com oque é nosso!! ( Amazônia),False
3722,Queria um colégio militar na minha cidade,False
3723,"LINDOOOOOS👏👏👏,💛💚😎🙏🙏🙏🙏🙏",False
3724,Que lindo parabéns 👏👏👏👏👏👏👏👏,False
3725,Esses daí nunca vão pedir soltura de condenado 👏🏻,False
3726,O Brasil certamente seria outro se todas as escolas públicas fosse colégio Militar! @bolsonarosp,False
3727,Por vários anos lavei as fardas delas com muito orgulho.,False
3728,"Com os valores da família e lapidadas pelo COLÉGIO, hoje são duas cidadãs da melhor qualidade.Graças a DEUS.",False
3729,"TENHO ORGULHO DESSE COLÉGIO, HÁ 33 ANOS ATRÁS MEU FILHO HOJE TENENTE CORONEL INGRRESSAVA COM 11 ANOS DE IDADE NO CMRJ💛💚",False
3730,Demais👍🙌👏👏,False
3731,Lindos 🇧🇷 Orgulho do meu filho estudar no Colégio Militar de Brasília ❤️,False
3732,Força e fé meu PRESIDENTE! !!!,False
3733,#HaddadPresidente2022,False
3734,A audiência desse programa deve ser zero.,False
3735,Meu presidente,False
3736,Maaaano! Quero ver essa!,False
3737,Foi demais👏,False
3738,Meu presidente e meu muso vegano 🧡,False
3739,Tenho que assistir!!!!!! Te amo já Haddad. Se tu um dia chegar a ter sucesso nessa mudança de hábito... será o presidente mais pica das galáxias do país. 💙💚,False
3740,"@matthews_salles Que bobagem! O Glen ñ precisa da proteçao de ninguem! O flavinho, sim!",False
3741,@helioperdiz Disso vc deve entender!!!,False
3742,@anthonymelo86 Vc gostou?acabou de falar!,False
3743,@maldonado_bru Esse fernando ñ enxerga a realidade!,False
3744,"@iltonh Acho q vc esta chamando a pessoa errada, ou ñ?",False
3745,Parabéns pelo diálogo!,False
3746,amo ♥️♥️♥️,False
3747,vou discutir seu instagram .vc nunca respondi ou curti nada q eu falo fuiii,False
3748,Dois feras ❤️,False
3749,Ameiii! Maravilhosos! 😍,False
3750,Será que o nosso próximo presidente será um vegano?! 💚🌱💚🌱,False
3751,Amei a brusinha representando todas caminhoneira do Brasil. Te amo❣️,False
3752,Bate papo com pessoas sensatas....que enxergam o óbvio e tbm muito na frente..... parabéns!!!!👏👏👏👏👏,False
3753,"@panelacodojoaogordo podem me chamar na próxima vez q rolar esse encontro, ta?",False
3754,Haddad é a esperança de um Brasil melhor.,False
3755,"Hoje mesmo, assim que chegar em casa vou abrir uma bem gelada e assistir.",False
3756,Urgente Lula livre já Haddad presidente 2022ja Brasil,False
3757,Alá mais um inocente injustiçado...,False
3758,Dois seres humanos incríveis e queridos.,False
3759,Bom dia futuro presidente do brasil👏,False
3760,Toda vez que o João Gordo falava professor era uma tristeza por lembrar que deveria ser presidente 😢 #forabolsonaro,False
3761,"Saudades, Haddad, saudades...",False
3762,4 anos,False
3763,@mngalvao se liga nessa galera defendendo q engraçado.,False
3764,Aii meu coração 💜,False
3765,MEU PRESIDENTE AI ❤️❤️❤️,False
3766,#Haddad_livre! Ops..ainda falta a segunda instância...,False
3767,Bom dia professor nosso futuro presidente 👏,False
3768,Ah que demais!!!😘,False
3769,Melhor episódio da vida ❤️❤️❤️❤️❤️,False
3770,Professor 👏,False
3771,Meu presidente,False
3772,Dois maravilhosos 😍❤️,False
3773,Festival de maconha!,False
3774,Eu amo presi 💙,False
3775,Imperdível😍,False
3776,Dois queridos!❤️,False
3777,Uma imagem que gera esperança,False
3778,João Gordo é uma personalidade muito forte e faz muita falta na TV aberta,False
3779,👏👏👏 Que príncipe esse meu Futuro Presidente do Brasil.,False
3780,Haddad 2022 por favor!!!,False
3781,"Volta, Daddinho! Livra a gente dessa barbárie. 😭😭😭😭",False
3782,Vai bater papo c lula em breve0,False
3783,foi genial dupla foda 👏👏👏👏,False
3784,O amor da minha vida! ♥️,False
3785,Questão de MKT pessoal. Relaxa esse ombro Haddad. Ele só sobre em posição de defesa. Precisa aprender a baixar essa tensão. Entrevista maravilhosa. #lulalivre,False
3786,Presidente ♥️,False
3787,Lindo meu anjo ❤️,False
3788,Ah para! Ameiiiiiiiiiiiiiiiiiiiiiiii,False
3789,Meu querido ❤️,False
3790,E seu posicionamento sobre a Amazônia?,False
3791,❤️ lindos!,False
3792,ENTREVISTA PERFEITA,False
3793,Show de bola ⚽️⚽️⚽️⚽️⚽️⚽️,False
3794,Foi uma honra professor!🤓🤘,False
3795,Esse vídeo foi animal! Sempre muito bom ver gente inteligente conversando!,False
3796,Querooooooo,False
3797,Muito bom!,False
3798,Entrevista foi show! ❤️❤️❤️,False
3799,"Deus há de permitir que o Sr em 2022,seja nosso presidente, que não façam o mesmo que fizeram com Lula#13❤️",False
3800,Um dos melhores episódios do Panelaço ❤,False
3801,Divos,False
3802,Meu presidente!!! 🙏🏾🙏🏾🤟🏽🤗🤙🤙💥💥💥💥💥,False
3803,Que demaisss,False
3804,Que bom que eles está bem! Já quero ver esse panelaço💚,False
3805,Sensacional! 🤗🤗🤗,False
3806,Foi ótimo!,False
3807,Saudade do que a gente ainda não viveu. ☹,False
3808,Boa professor 😉,False
3809,Dois grandes ❤️,False
3810,Te vendo e pensando em tudo de bom que estaríamos vivendo com você na presidência.,False
3811,2022 estamos com você professor vc e o cara 👏👏👏👏,False
3812,"Tô te assistindo, professor, presidente",False
3813,Meu presidente 💕,False
3814,cara eu acho você incrível.,False
3815,Saudades do que a gente não viveu...,False
3816,Estou assistindo ❤️,False
3817,demaisssss👌🏻,False
3818,Foda,False
3819,Que lindussss,False
3820,@fernandohaddadoficial boa noite voce tem muita competencia pra ser nosso presidente grande professor 👍👏😍🙏🙏,False
3821,Foi maravilhoso ❤️,False
3822,Prof. Fernando Haddad Deus que te abençoe! Boa noite! !,False
3823,Foda! 🤟🏻,False
3824,Meu orgulho,False
3825,Meu presidente👊,False
3826,to chorando,False
3827,Meu presidente ! Te admiro tanto❤️❤️❤️,False
3828,Vou assistir. ❤️ ❤️,False
3829,Futuro presidente 🙏,False
3830,COMO NÃO TE AMAR,False
3831,Já assisti 👏🔝✊🏼 ❤️,False
3832,"Estava falando sobre ele hoje com a minha mãe, fico feliz em saber que ele está se recuperando",False
3833,Bom dia,False
3834,Professor estamos contigo nós te amamos.,False
3835,Compartilhar e conscientizar a população URGENTE!,False
3836,#Haddad2022,False
3837,Que panelaço e esse,False
3838,Graças a Deus 😅 João está em casa . Abraço 🤗🤗a duas pessoas incrível 👏 👏👏👏.,False
3839,Se juntas já causam 😊,False
3840,Ohhh! Que lindos! Adoro ambos! ❤️,False
3841,O que aconteceu com o João Gordo? Que bom que já está recuperando...,False
3842,"Q top, o Haddad é professor, gênio, prefeito, capacitado pra ser presidente, etc e tem um cara q acha q indíos jogaram fogo na casa deles mesmos",False
3843,"@dtgularte não sei nem o que dizer, apenas sentir",False
3844,Haddad era pra ser nosso presidente.nossa Amazonia nao.estaria .morrendo mas um louco faze.o.que🙏😍😍❤❤,False
3845,"Veganiza, Haddad ❤️",False
3846,Deixe sua risada aqui,False
3847,Que dahóra! Vou assistir,False
3848,Pra ganhar a eleição teve que prender Lula sem provas .....,False
3849,Imperdivel!!!!,False
3850,Que massa! 🤘🏻,False
3851,@vout3n para assistirmos,False
3852,"te amo, lindo",False
3853,Lindos 💕,False
3854,Meu presidente!💖💖,False
3855,Agora sim,False
3856,@erichlotto programa pra hoje a noite 🥰,False
3857,Haddad♥👏👏👏👏,False
3858,Saudades de Haddad,False
3859,Não perco por nada😘😘,False
3860,❤️ maravilhosos,False
3861,"Que massa ,querido Haddad. Que pena que não és nosso. Presidente !",False
3862,"Bom caráter, pessoa e família maravilhosa",False
3863,Não me conformo até hoje do professor não ser o nosso presidente😢,False
3864,"tava com saudade das suas postagens! ❤️ te amamos, professor 🙂",False
3865,Que legal! 👏👏,False
3866,Fico feliz em saber! Você e João Gordo valem sempre a pena!,False
3867,Meu presidente!!!,False
3868,Professô!,False
3869,Eu tô esperando pra ver isso desde que a @vivi.torrico deixou um spoiller na página dela há mais de um mês! 😬🌱,False
3870,"Haddad foi morar na Russia, não chavinho, Haddad foi morar com Lula.",False
3871,Meu futuro presidente.,False
3872,Aiiii amo vcszinhos. ❤️,False
3873,Sensacional!,False
3874,Lula livre e Haddad LIVRE ❤️,False
3875,Issa boaaaa,False
3876,Grande encontro!,False
3877,Assistindo 😍😍,False
3878,Sensacional!Vai ser demais!🙂,False
3879,Dois lindos ❤️,False
3880,Fala Haddad nosso próximo Presidente.😍,False
3881,"@fernandohaddadoficial Prefeito, assistirei com certeza. Qta falta vc faz na adm de SP. A cidade está abandonada com o tal neto do tucano... 🇧🇷🌱📚👊",False
3882,Glória a Deus pela sua recuperação João Gordo!!,False
3883,👍,False
3884,Amooo os 2 ❤️,False
3885,"Haddad Presidente do Brasil, em 2022.",False
3886,Meu presidente. ❤️❤️❤️,False
3887,Parabéns meu querido Haddad. Você é tão capacitado e inteligente...#HADDADMEUFUTUROPRESIDENTE,False
3888,preciso assistir 🖤,False
3889,Meu marido ❤️,False
3890,@aparettos óia que perfeição,False
3891,HADDAD QERIDOS MARAVILHOSOS MILHARES TIAMAMO VC TEM MUITA CARÁTER NÃO SEI PREOCUPA COQUE ESSE IDIOTA FALAR ESTAMOS JUNTOS,False
3892,O que houve com João Gordo?,False
3893,Haddad é Lula !! Não solta a mão de ninguém,False
3894,"Haddad vem pro veganismo, vamos salvar esse planeta <3",False
3895,Vou assistir,False
3896,@joaolattari programa pra hj,False
3897,"#VoceSabia? 😭 🍃 Faz mais de 16 dias que a #Amazônia está pegando fogo! O incêndio é o maior da história, várias reservas amazônicas e animais estão queimando nesse exato momento. O governo, a grande mídia ficaram calados! A situação é grave! A Amazônia está em chamas nesse exato momento! As queimadas no Brasil aumentaram 82% em relação ao ano de 2018 (dados do Inpe). Esta é a maior alta e também o maior número de registros em 7 anos no país. A fumaça cobre o céu de cidades do Sul, Sudeste como consequência das queimadas no Centro-Oeste e Norte. Unidades de Conservação e Terras Indígenas também sofrem com as queimadas!",False
3898,"Uaaaaauuu! Você é maravilhoso, HADDAD ❤️❤️",False
3899,Grande homem a se fosse você o nosso presidente. Não estava a acontecendo essas misérias,False
3900,Que lindeza💜💜,False
3901,Shippo muito!,False
3902,Salve João gordo 💚,False
3903,Queridos ❤️❤️,False
3904,Você. Não. Está. Sozinho. Seguro firme a sua mão. 💓💓💓💓💓💓💓💓,False
3905,A bolsa ontem desabou... Vai dar ruim pra Argentina d novo,False
3906,"@manueladavila concordo em td o que vc diz e faz ate hoje. Sou argentina e sai muito triste do meu pais a 10 anos por que a pessoa que essa pessoa que vc arenga tirou as nossas oportunidades de prosperar. Eu nao queria um “bolsa-nada” so queria trabalhar para junto ao meu esposo criarmos um futuro para nosso filho. Macri não, mas Kirchner muito menos. Sugiro vc se informar ao respeito de sua xará Manuela Castañeira se quiser se identificar com alguem AUTENTICAMENTE POPULAR e não uma aproveitadora como é tristemente celebre expresidente.",False
3907,E venceremos também no Brasil !!!,False
3908,"Achei que o impeachment viria logo, mas tá demorando .🤣🤣",False
3909,Bem vindos todos os ermanos!!!!😍😍,False
3910,👏👏👏👏👏👏 Vitória Cristina!,False
3911,"nosso presidente é top, rumo ao crescimento",False
3912,"Eu sou argentina, moro em Buenos Aires e somos muitas as pessoas que não gostamos do Macri e ficamos contentes com os resultados das eleções. Ele é o pior presidente que a gente teve. Força para vocês! (E para nós)",False
3913,Igual aos brasileiros fugindo para Portugal esquerdista? Porque é o que tá rolando em alta.,False
3914,Meu jesus,False
3915,Gostou do preconceito do seu presidente com Roraima governador? @antoniodenariumrr ou vai fingir não entender?,False
3916,"À vitória, Cristina!",False
3917,Este presidente fala mas não sabe o que diz.,False
3918,Vitória para Cristina❤️❤️❤️,False
3919,"E tem um Uruguai entre os dois, né?",False
3920,Ele é sempre lamentável,False
3921,"Vale lembrar q a vitória não será (apenas) de Cristina, será primeiramente de Alberto e mais ainda da esquerda. E Cristina diferente do líder daqui não foi egoísta e soube ceder e ter humildade de reconhecer o alto índice de rejeição que podia ter, e colocou em primeiro lugar o país e não a pessoa ou o partido. Que saibamos aprender!",False
